annotation path,recording path,recording path raw,dataset,set,annotation start (ms),annotation end (ms),annotation duration (ms),recording duration (ms),format,child_id,annotation_filename,recording_filename
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/annotations/eaf/an1/converted/123439-0396_1_14520000_14640000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/converted/standard/123439-0396_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/raw/123439-0396_1.wav,bergelson,eaf/an1,14520000,14640000,120000,42474860,eaf,43,123439-0396_1_14520000_14640000.csv,123439-0396_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/annotations/eaf/an1/converted/123439-0396_1_21840000_21960000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/converted/standard/123439-0396_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/raw/123439-0396_1.wav,bergelson,eaf/an1,21840000,21960000,120000,42474860,eaf,43,123439-0396_1_21840000_21960000.csv,123439-0396_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/annotations/eaf/an1/converted/123439-0396_1_22920000_23040000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/converted/standard/123439-0396_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/raw/123439-0396_1.wav,bergelson,eaf/an1,22920000,23040000,120000,42474860,eaf,43,123439-0396_1_22920000_23040000.csv,123439-0396_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/annotations/eaf/an1/converted/123439-0396_1_24120000_24240000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/converted/standard/123439-0396_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/raw/123439-0396_1.wav,bergelson,eaf/an1,24120000,24240000,120000,42474860,eaf,43,123439-0396_1_24120000_24240000.csv,123439-0396_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/annotations/eaf/an1/converted/123439-0396_1_24840000_24960000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/converted/standard/123439-0396_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/raw/123439-0396_1.wav,bergelson,eaf/an1,24840000,24960000,120000,42474860,eaf,43,123439-0396_1_24840000_24960000.csv,123439-0396_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/annotations/eaf/an1/converted/123439-0396_1_33660000_33780000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/converted/standard/123439-0396_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/raw/123439-0396_1.wav,bergelson,eaf/an1,33660000,33780000,120000,42474860,eaf,43,123439-0396_1_33660000_33780000.csv,123439-0396_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/annotations/eaf/an1/converted/123439-0396_1_37380000_37500000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/converted/standard/123439-0396_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/raw/123439-0396_1.wav,bergelson,eaf/an1,37380000,37500000,120000,42474860,eaf,43,123439-0396_1_37380000_37500000.csv,123439-0396_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/annotations/eaf/an1/converted/123439-0396_1_40500000_40620000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/converted/standard/123439-0396_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/raw/123439-0396_1.wav,bergelson,eaf/an1,40500000,40620000,120000,42474860,eaf,43,123439-0396_1_40500000_40620000.csv,123439-0396_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/annotations/eaf/an1/converted/123439-0396_1_5220000_5340000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/converted/standard/123439-0396_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/raw/123439-0396_1.wav,bergelson,eaf/an1,5220000,5340000,120000,42474860,eaf,43,123439-0396_1_5220000_5340000.csv,123439-0396_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/annotations/eaf/an1/converted/123439-0396_1_8100000_8220000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/converted/standard/123439-0396_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/raw/123439-0396_1.wav,bergelson,eaf/an1,8100000,8220000,120000,42474860,eaf,43,123439-0396_1_8100000_8220000.csv,123439-0396_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/annotations/eaf/an1/converted/123439-0396_1_8820000_8940000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/converted/standard/123439-0396_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/raw/123439-0396_1.wav,bergelson,eaf/an1,8820000,8940000,120000,42474860,eaf,43,123439-0396_1_8820000_8940000.csv,123439-0396_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/annotations/eaf/an1/converted/123614-3749_1_11280000_11400000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/converted/standard/123614-3749_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/raw/123614-3749_1.wav,bergelson,eaf/an1,11280000,11400000,120000,44120430,eaf,11,123614-3749_1_11280000_11400000.csv,123614-3749_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/annotations/eaf/an1/converted/123614-3749_1_11640000_11760000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/converted/standard/123614-3749_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/raw/123614-3749_1.wav,bergelson,eaf/an1,11640000,11760000,120000,44120430,eaf,11,123614-3749_1_11640000_11760000.csv,123614-3749_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/annotations/eaf/an1/converted/123614-3749_1_17640000_17760000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/converted/standard/123614-3749_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/raw/123614-3749_1.wav,bergelson,eaf/an1,17640000,17760000,120000,44120430,eaf,11,123614-3749_1_17640000_17760000.csv,123614-3749_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/annotations/eaf/an1/converted/123614-3749_1_19920000_20040000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/converted/standard/123614-3749_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/raw/123614-3749_1.wav,bergelson,eaf/an1,19920000,20040000,120000,44120430,eaf,11,123614-3749_1_19920000_20040000.csv,123614-3749_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/annotations/eaf/an1/converted/123614-3749_1_21240000_21360000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/converted/standard/123614-3749_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/raw/123614-3749_1.wav,bergelson,eaf/an1,21240000,21360000,120000,44120430,eaf,11,123614-3749_1_21240000_21360000.csv,123614-3749_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/annotations/eaf/an1/converted/123614-3749_1_26400000_26520000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/converted/standard/123614-3749_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/raw/123614-3749_1.wav,bergelson,eaf/an1,26400000,26520000,120000,44120430,eaf,11,123614-3749_1_26400000_26520000.csv,123614-3749_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/annotations/eaf/an1/converted/123614-3749_1_28920000_29040000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/converted/standard/123614-3749_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/raw/123614-3749_1.wav,bergelson,eaf/an1,28920000,29040000,120000,44120430,eaf,11,123614-3749_1_28920000_29040000.csv,123614-3749_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/annotations/eaf/an1/converted/123614-3749_1_34680000_34800000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/converted/standard/123614-3749_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/raw/123614-3749_1.wav,bergelson,eaf/an1,34680000,34800000,120000,44120430,eaf,11,123614-3749_1_34680000_34800000.csv,123614-3749_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/annotations/eaf/an1/converted/123614-3749_1_4140000_4260000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/converted/standard/123614-3749_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/raw/123614-3749_1.wav,bergelson,eaf/an1,4140000,4260000,120000,44120430,eaf,11,123614-3749_1_4140000_4260000.csv,123614-3749_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/annotations/eaf/an1/converted/123614-3749_1_43560000_43680000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/converted/standard/123614-3749_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/raw/123614-3749_1.wav,bergelson,eaf/an1,43560000,43680000,120000,44120430,eaf,11,123614-3749_1_43560000_43680000.csv,123614-3749_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/annotations/eaf/an1/converted/123614-3749_1_4620000_4740000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/converted/standard/123614-3749_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/raw/123614-3749_1.wav,bergelson,eaf/an1,4620000,4740000,120000,44120430,eaf,11,123614-3749_1_4620000_4740000.csv,123614-3749_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/annotations/eaf/an1/converted/123614-3749_1_5520000_5640000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/converted/standard/123614-3749_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/raw/123614-3749_1.wav,bergelson,eaf/an1,5520000,5640000,120000,44120430,eaf,11,123614-3749_1_5520000_5640000.csv,123614-3749_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/annotations/eaf/an1/converted/123614-3749_1_7860000_7980000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/converted/standard/123614-3749_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/raw/123614-3749_1.wav,bergelson,eaf/an1,7860000,7980000,120000,44120430,eaf,11,123614-3749_1_7860000_7980000.csv,123614-3749_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/annotations/eaf/an1/converted/123614-3749_1_9540000_9660000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/converted/standard/123614-3749_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/raw/123614-3749_1.wav,bergelson,eaf/an1,9540000,9660000,120000,44120430,eaf,11,123614-3749_1_9540000_9660000.csv,123614-3749_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/annotations/eaf/an1/converted/123614-3749_1_9720000_9840000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/converted/standard/123614-3749_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/raw/123614-3749_1.wav,bergelson,eaf/an1,9720000,9840000,120000,44120430,eaf,11,123614-3749_1_9720000_9840000.csv,123614-3749_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/annotations/eaf/an1/converted/123620-3895_1_12180000_12300000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/converted/standard/123620-3895_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/raw/123620-3895_1.wav,bergelson,eaf/an1,12180000,12300000,120000,48145860,eaf,4,123620-3895_1_12180000_12300000.csv,123620-3895_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/annotations/eaf/an1/converted/123620-3895_1_30480000_30600000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/converted/standard/123620-3895_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/raw/123620-3895_1.wav,bergelson,eaf/an1,30480000,30600000,120000,48145860,eaf,4,123620-3895_1_30480000_30600000.csv,123620-3895_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/annotations/eaf/an1/converted/123620-3895_1_33060000_33180000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/converted/standard/123620-3895_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/raw/123620-3895_1.wav,bergelson,eaf/an1,33060000,33180000,120000,48145860,eaf,4,123620-3895_1_33060000_33180000.csv,123620-3895_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/annotations/eaf/an1/converted/123620-3895_1_37560000_37680000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/converted/standard/123620-3895_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/raw/123620-3895_1.wav,bergelson,eaf/an1,37560000,37680000,120000,48145860,eaf,4,123620-3895_1_37560000_37680000.csv,123620-3895_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/annotations/eaf/an1/converted/123620-3895_1_3780000_3900000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/converted/standard/123620-3895_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/raw/123620-3895_1.wav,bergelson,eaf/an1,3780000,3900000,120000,48145860,eaf,4,123620-3895_1_3780000_3900000.csv,123620-3895_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/annotations/eaf/an1/converted/123620-3895_1_6120000_6240000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/converted/standard/123620-3895_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/raw/123620-3895_1.wav,bergelson,eaf/an1,6120000,6240000,120000,48145860,eaf,4,123620-3895_1_6120000_6240000.csv,123620-3895_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/annotations/eaf/an1/converted/123620-3895_1_9300000_9420000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/converted/standard/123620-3895_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/raw/123620-3895_1.wav,bergelson,eaf/an1,9300000,9420000,120000,48145860,eaf,4,123620-3895_1_9300000_9420000.csv,123620-3895_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/annotations/eaf/an1/converted/123743-6035_1_10680000_10800000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/converted/standard/123743-6035_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/raw/123743-6035_1.wav,bergelson,eaf/an1,10680000,10800000,120000,57599990,eaf,8,123743-6035_1_10680000_10800000.csv,123743-6035_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/annotations/eaf/an1/converted/123743-6035_1_13920000_14040000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/converted/standard/123743-6035_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/raw/123743-6035_1.wav,bergelson,eaf/an1,13920000,14040000,120000,57599990,eaf,8,123743-6035_1_13920000_14040000.csv,123743-6035_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/annotations/eaf/an1/converted/123743-6035_1_18600000_18720000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/converted/standard/123743-6035_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/raw/123743-6035_1.wav,bergelson,eaf/an1,18600000,18720000,120000,57599990,eaf,8,123743-6035_1_18600000_18720000.csv,123743-6035_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/annotations/eaf/an1/converted/123743-6035_1_19380000_19500000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/converted/standard/123743-6035_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/raw/123743-6035_1.wav,bergelson,eaf/an1,19380000,19500000,120000,57599990,eaf,8,123743-6035_1_19380000_19500000.csv,123743-6035_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/annotations/eaf/an1/converted/123743-6035_1_21240000_21360000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/converted/standard/123743-6035_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/raw/123743-6035_1.wav,bergelson,eaf/an1,21240000,21360000,120000,57599990,eaf,8,123743-6035_1_21240000_21360000.csv,123743-6035_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/annotations/eaf/an1/converted/123743-6035_1_22140000_22260000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/converted/standard/123743-6035_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/raw/123743-6035_1.wav,bergelson,eaf/an1,22140000,22260000,120000,57599990,eaf,8,123743-6035_1_22140000_22260000.csv,123743-6035_1.wav
/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/annotations/eaf/an1/converted/123743-6035_1_26940000_27060000.csv,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/converted/standard/123743-6035_1.wav,/Users/laurensborst/Desktop/benchmarking-data-2025/datasets/bergelson/recordings/raw/123743-6035_1.wav,bergelson,eaf/an1,26940000,27060000,120000,57599990,eaf,8,123743-6035_1_26940000_27060000.csv,123743-6035_1.wav
