dataset,set,child_id,time_seek,range_onset,range_offset,annotation duration (ms),full annotation path,full recording path,split
providence,cha,Ethan,0,0,3449973,3449973,/scratch1/data/laac_data/datasets/providence/annotations/cha/converted/Ethan/Ethan_020500_0_3449973.csv,/scratch1/data/laac_data/datasets/providence/recordings/converted/standard/Ethan/Ethan_020500.wav,train
providence,cha,Ethan,0,0,3628677,3628677,/scratch1/data/laac_data/datasets/providence/annotations/cha/converted/Ethan/Ethan_010517_0_3628677.csv,/scratch1/data/laac_data/datasets/providence/recordings/converted/standard/Ethan/Ethan_010517.wav,train
providence,cha,Ethan,0,0,3400775,3400775,/scratch1/data/laac_data/datasets/providence/annotations/cha/converted/Ethan/Ethan_020725_0_3400775.csv,/scratch1/data/laac_data/datasets/providence/recordings/converted/standard/Ethan/Ethan_020725.wav,train
providence,cha,Ethan,0,0,3398155,3398155,/scratch1/data/laac_data/datasets/providence/annotations/cha/converted/Ethan/Ethan_020007_0_3398155.csv,/scratch1/data/laac_data/datasets/providence/recordings/converted/standard/Ethan/Ethan_020007.wav,train
providence,cha,Ethan,0,0,3465525,3465525,/scratch1/data/laac_data/datasets/providence/annotations/cha/converted/Ethan/Ethan_020611_0_3465525.csv,/scratch1/data/laac_data/datasets/providence/recordings/converted/standard/Ethan/Ethan_020611.wav,train
providence,cha,Ethan,0,0,3711878,3711878,/scratch1/data/laac_data/datasets/providence/annotations/cha/converted/Ethan/Ethan_010201_0_3711878.csv,/scratch1/data/laac_data/datasets/providence/recordings/converted/standard/Ethan/Ethan_010201.wav,train
providence,cha,Ethan,0,0,3529767,3529767,/scratch1/data/laac_data/datasets/providence/annotations/cha/converted/Ethan/Ethan_011121_0_3529767.csv,/scratch1/data/laac_data/datasets/providence/recordings/converted/standard/Ethan/Ethan_011121.wav,train
providence,cha,Ethan,0,0,2676766,2676766,/scratch1/data/laac_data/datasets/providence/annotations/cha/converted/Ethan/Ethan_010426_0_2676766.csv,/scratch1/data/laac_data/datasets/providence/recordings/converted/standard/Ethan/Ethan_010426.wav,train
providence,cha,Ethan,0,0,3218363,3218363,/scratch1/data/laac_data/datasets/providence/annotations/cha/converted/Ethan/Ethan_020709_0_3218363.csv,/scratch1/data/laac_data/datasets/providence/recordings/converted/standard/Ethan/Ethan_020709.wav,train
providence,cha,Ethan,0,0,3594331,3594331,/scratch1/data/laac_data/datasets/providence/annotations/cha/converted/Ethan/Ethan_010411_0_3594331.csv,/scratch1/data/laac_data/datasets/providence/recordings/converted/standard/Ethan/Ethan_010411.wav,train
providence,cha,Ethan,0,0,3178319,3178319,/scratch1/data/laac_data/datasets/providence/annotations/cha/converted/Ethan/Ethan_010228_0_3178319.csv,/scratch1/data/laac_data/datasets/providence/recordings/converted/standard/Ethan/Ethan_010228.wav,train
providence,cha,Ethan,0,0,3437104,3437104,/scratch1/data/laac_data/datasets/providence/annotations/cha/converted/Ethan/Ethan_020920_0_3437104.csv,/scratch1/data/laac_data/datasets/providence/recordings/converted/standard/Ethan/Ethan_020920.wav,train
providence,cha,Ethan,0,0,3398459,3398459,/scratch1/data/laac_data/datasets/providence/annotations/cha/converted/Ethan/Ethan_010400_0_3398459.csv,/scratch1/data/laac_data/datasets/providence/recordings/converted/standard/Ethan/Ethan_010400.wav,train
providence,cha,Ethan,0,0,3320034,3320034,/scratch1/data/laac_data/datasets/providence/annotations/cha/converted/Ethan/Ethan_020122_0_3320034.csv,/scratch1/data/laac_data/datasets/providence/recordings/converted/standard/Ethan/Ethan_020122.wav,train
providence,cha,Ethan,0,0,3412098,3412098,/scratch1/data/laac_data/datasets/providence/annotations/cha/converted/Ethan/Ethan_010117_0_3412098.csv,/scratch1/data/laac_data/datasets/providence/recordings/converted/standard/Ethan/Ethan_010117.wav,train
providence,cha,Ethan,0,0,3592509,3592509,/scratch1/data/laac_data/datasets/providence/annotations/cha/converted/Ethan/Ethan_020419_0_3592509.csv,/scratch1/data/laac_data/datasets/providence/recordings/converted/standard/Ethan/Ethan_020419.wav,train
providence,cha,Ethan,0,0,3619581,3619581,/scratch1/data/laac_data/datasets/providence/annotations/cha/converted/Ethan/Ethan_011023_0_3619581.csv,/scratch1/data/laac_data/datasets/providence/recordings/converted/standard/Ethan/Ethan_011023.wav,train
providence,cha,Ethan,0,0,3310414,3310414,/scratch1/data/laac_data/datasets/providence/annotations/cha/converted/Ethan/Ethan_020907_0_3310414.csv,/scratch1/data/laac_data/datasets/providence/recordings/converted/standard/Ethan/Ethan_020907.wav,train
providence,cha,Ethan,0,0,3240709,3240709,/scratch1/data/laac_data/datasets/providence/annotations/cha/converted/Ethan/Ethan_020222_0_3240709.csv,/scratch1/data/laac_data/datasets/providence/recordings/converted/standard/Ethan/Ethan_020222.wav,train
providence,cha,Ethan,0,0,501017,501017,/scratch1/data/laac_data/datasets/providence/annotations/cha/converted/Ethan/Ethan_010918_0_501017.csv,/scratch1/data/laac_data/datasets/providence/recordings/converted/standard/Ethan/Ethan_010918.wav,train
providence,cha,Ethan,0,0,3623577,3623577,/scratch1/data/laac_data/datasets/providence/annotations/cha/converted/Ethan/Ethan_001121_0_3623577.csv,/scratch1/data/laac_data/datasets/providence/recordings/converted/standard/Ethan/Ethan_001121.wav,train
providence,cha,Ethan,0,0,3202002,3202002,/scratch1/data/laac_data/datasets/providence/annotations/cha/converted/Ethan/Ethan_020025_0_3202002.csv,/scratch1/data/laac_data/datasets/providence/recordings/converted/standard/Ethan/Ethan_020025.wav,train
providence,cha,Ethan,0,0,3644585,3644585,/scratch1/data/laac_data/datasets/providence/annotations/cha/converted/Ethan/Ethan_020515_0_3644585.csv,/scratch1/data/laac_data/datasets/providence/recordings/converted/standard/Ethan/Ethan_020515.wav,train
providence,cha,Ethan,0,0,3816141,3816141,/scratch1/data/laac_data/datasets/providence/annotations/cha/converted/Ethan/Ethan_010218_0_3816141.csv,/scratch1/data/laac_data/datasets/providence/recordings/converted/standard/Ethan/Ethan_010218.wav,train
providence,cha,Ethan,0,0,2895264,2895264,/scratch1/data/laac_data/datasets/providence/annotations/cha/converted/Ethan/Ethan_001104_0_2895264.csv,/scratch1/data/laac_data/datasets/providence/recordings/converted/standard/Ethan/Ethan_001104.wav,train
providence,cha,Ethan,0,0,3764368,3764368,/scratch1/data/laac_data/datasets/providence/annotations/cha/converted/Ethan/Ethan_020900_0_3764368.csv,/scratch1/data/laac_data/datasets/providence/recordings/converted/standard/Ethan/Ethan_020900.wav,train
providence,cha,Ethan,0,0,3701707,3701707,/scratch1/data/laac_data/datasets/providence/annotations/cha/converted/Ethan/Ethan_011011_0_3701707.csv,/scratch1/data/laac_data/datasets/providence/recordings/converted/standard/Ethan/Ethan_011011.wav,train
providence,cha,Ethan,0,0,2133131,2133131,/scratch1/data/laac_data/datasets/providence/annotations/cha/converted/Ethan/Ethan_010904_0_2133131.csv,/scratch1/data/laac_data/datasets/providence/recordings/converted/standard/Ethan/Ethan_010904.wav,train
tsay,cha,LMC,0,0,2380144,2380144,/scratch1/data/laac_data/datasets/tsay/annotations/cha/converted/Tsay_LMC_050321_0_2380144.csv,/scratch1/data/laac_data/datasets/tsay/recordings/converted/standard/Tsay_LMC_050321.wav,train
cougar,eaf_2025_May/HA,NF30,30739080,30744080,31044080,300000,/scratch1/data/laac_data/datasets/cougar/annotations/eaf_2025_May/HA/converted/e20110208_143832_003694_2_30744080_31044080.csv,/scratch1/data/laac_data/datasets/cougar/recordings/converted/standard/e20110208_143832_003694_2.wav,train
cougar,cha/an1,NF30,30744080,30744080,31044080,300000,/scratch1/data/laac_data/datasets/cougar/annotations/cha/an1/converted/e20110208_143832_003694_2_30744080_31044080.csv,/scratch1/data/laac_data/datasets/cougar/recordings/converted/standard/e20110208_143832_003694_2.wav,train
cougar,eaf_2025_May/HA,NF30,5539080,5544080,5844080,300000,/scratch1/data/laac_data/datasets/cougar/annotations/eaf_2025_May/HA/converted/e20110208_143832_003694_2_5544080_5844080.csv,/scratch1/data/laac_data/datasets/cougar/recordings/converted/standard/e20110208_143832_003694_2.wav,train
cougar,eaf_2023/AM,NF30,0,30744080,31044080,300000,/scratch1/data/laac_data/datasets/cougar/annotations/eaf_2023/AM/converted/e20110208_143832_003694_2_30744080_31044080.csv,/scratch1/data/laac_data/datasets/cougar/recordings/converted/standard/e20110208_143832_003694_2.wav,train
cougar,eaf_2023/AM,NF30,0,144080,444080,300000,/scratch1/data/laac_data/datasets/cougar/annotations/eaf_2023/AM/converted/e20110208_143832_003694_2_144080_444080.csv,/scratch1/data/laac_data/datasets/cougar/recordings/converted/standard/e20110208_143832_003694_2.wav,train
cougar,eaf_2023/AM,NF30,0,5544080,5844080,300000,/scratch1/data/laac_data/datasets/cougar/annotations/eaf_2023/AM/converted/e20110208_143832_003694_2_5544080_5844080.csv,/scratch1/data/laac_data/datasets/cougar/recordings/converted/standard/e20110208_143832_003694_2.wav,train
cougar,eaf_2025_May/HA,NF30,139080,144080,444080,300000,/scratch1/data/laac_data/datasets/cougar/annotations/eaf_2025_May/HA/converted/e20110208_143832_003694_2_144080_444080.csv,/scratch1/data/laac_data/datasets/cougar/recordings/converted/standard/e20110208_143832_003694_2.wav,train
cougar,cha/an1,NF30,144080,144080,444080,300000,/scratch1/data/laac_data/datasets/cougar/annotations/cha/an1/converted/e20110208_143832_003694_2_144080_444080.csv,/scratch1/data/laac_data/datasets/cougar/recordings/converted/standard/e20110208_143832_003694_2.wav,train
cougar,cha/an1,NF30,5544080,5544080,5844080,300000,/scratch1/data/laac_data/datasets/cougar/annotations/cha/an1/converted/e20110208_143832_003694_2_5544080_5844080.csv,/scratch1/data/laac_data/datasets/cougar/recordings/converted/standard/e20110208_143832_003694_2.wav,train
solomon,solis/NK,C16,0,27240000,27300000,60000,/scratch1/data/laac_data/datasets/solomon/annotations/solis/NK/converted/1_CW3_CH3_AJ04_AJ10_190620_27240000_27300000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW3_CH3_AJ04_AJ10_190620.wav,train
solomon,solis/NK,C16,0,2040000,2100000,60000,/scratch1/data/laac_data/datasets/solomon/annotations/solis/NK/converted/1_CW3_CH3_AJ04_AJ10_190620_2040000_2100000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW3_CH3_AJ04_AJ10_190620.wav,train
solomon,solis/NK,C16,0,16440000,16500000,60000,/scratch1/data/laac_data/datasets/solomon/annotations/solis/NK/converted/1_CW3_CH3_AJ04_AJ10_190620_16440000_16500000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW3_CH3_AJ04_AJ10_190620.wav,train
solomon,solis/NK,C16,0,30840000,30900000,60000,/scratch1/data/laac_data/datasets/solomon/annotations/solis/NK/converted/1_CW3_CH3_AJ04_AJ10_190620_30840000_30900000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW3_CH3_AJ04_AJ10_190620.wav,train
solomon,solis/NK,C16,0,20040000,20100000,60000,/scratch1/data/laac_data/datasets/solomon/annotations/solis/NK/converted/1_CW3_CH3_AJ04_AJ10_190620_20040000_20100000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW3_CH3_AJ04_AJ10_190620.wav,train
solomon,solis/NK,C16,0,9240000,9300000,60000,/scratch1/data/laac_data/datasets/solomon/annotations/solis/NK/converted/1_CW3_CH3_AJ04_AJ10_190620_9240000_9300000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW3_CH3_AJ04_AJ10_190620.wav,train
solomon,solis/NK,C16,0,34440000,34500000,60000,/scratch1/data/laac_data/datasets/solomon/annotations/solis/NK/converted/1_CW3_CH3_AJ04_AJ10_190620_34440000_34500000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW3_CH3_AJ04_AJ10_190620.wav,train
solomon,solis/NK,C16,0,41640000,41700000,60000,/scratch1/data/laac_data/datasets/solomon/annotations/solis/NK/converted/1_CW3_CH3_AJ04_AJ10_190620_41640000_41700000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW3_CH3_AJ04_AJ10_190620.wav,train
solomon,solis/NK,C16,0,38040000,38100000,60000,/scratch1/data/laac_data/datasets/solomon/annotations/solis/NK/converted/1_CW3_CH3_AJ04_AJ10_190620_38040000_38100000.csv,/scratch1/data/laac_data/datasets/solomon/recordings/converted/standard/1_CW3_CH3_AJ04_AJ10_190620.wav,train
lyon,eaf_2022/CA,GAL,0,30072011,30082729,10718,/scratch1/data/laac_data/datasets/lyon/annotations/eaf_2022/CA/converted/e20130311_153356_008109_2_30072011_30082729.csv,/scratch1/data/laac_data/datasets/lyon/recordings/converted/standard/e20130311_153356_008109_2.wav,train
lyon,eaf_2022/CA,GAL,0,41470788,41481070,10282,/scratch1/data/laac_data/datasets/lyon/annotations/eaf_2022/CA/converted/e20130311_153528_008344_1_41470788_41481070.csv,/scratch1/data/laac_data/datasets/lyon/recordings/converted/standard/e20130311_153528_008344_1.wav,train
lyon,eaf_2022/ER,GAL,0,40462700,40474991,12291,/scratch1/data/laac_data/datasets/lyon/annotations/eaf_2022/ER/converted/e20130318_152148_008066_1_40462700_40474991.csv,/scratch1/data/laac_data/datasets/lyon/recordings/converted/standard/e20130318_152148_008066_1.wav,train
lyon,eaf_2022/CA,GAL,0,28907599,28918991,11392,/scratch1/data/laac_data/datasets/lyon/annotations/eaf_2022/CA/converted/e20130311_153356_008109_2_28907599_28918991.csv,/scratch1/data/laac_data/datasets/lyon/recordings/converted/standard/e20130311_153356_008109_2.wav,train
lyon,eaf_2022/CA,GAL,0,36433046,36443993,10947,/scratch1/data/laac_data/datasets/lyon/annotations/eaf_2022/CA/converted/e20130311_153528_008344_1_36433046_36443993.csv,/scratch1/data/laac_data/datasets/lyon/recordings/converted/standard/e20130311_153528_008344_1.wav,train
lyon,eaf_2025_May/FB,GAL,11865000,11865000,12165000,300000,/scratch1/data/laac_data/datasets/lyon/annotations/eaf_2025_May/FB/converted/e20130311_153528_008344_1_11865000_12165000.csv,/scratch1/data/laac_data/datasets/lyon/recordings/converted/standard/e20130311_153528_008344_1.wav,train
lyon,eaf_2025_May/PT,GAL,2063000,2063000,2363000,300000,/scratch1/data/laac_data/datasets/lyon/annotations/eaf_2025_May/PT/converted/e20130311_153356_008109_2_2063000_2363000.csv,/scratch1/data/laac_data/datasets/lyon/recordings/converted/standard/e20130311_153356_008109_2.wav,train
lyon,eaf_2022/PC,GAL,0,28907599,28918991,11392,/scratch1/data/laac_data/datasets/lyon/annotations/eaf_2022/PC/converted/e20130311_153356_008109_2_28907599_28918991.csv,/scratch1/data/laac_data/datasets/lyon/recordings/converted/standard/e20130311_153356_008109_2.wav,train
lyon,eaf_2021_conv/MA,GAL,0,37299716,37311716,12000,/scratch1/data/laac_data/datasets/lyon/annotations/eaf_2021_conv/MA/converted/e20130311_153528_008344_1_37299716_37311716.csv,/scratch1/data/laac_data/datasets/lyon/recordings/converted/standard/e20130311_153528_008344_1.wav,train
lyon,eaf_2022/LL,GAL,0,25427719,25444255,16536,/scratch1/data/laac_data/datasets/lyon/annotations/eaf_2022/LL/converted/e20130311_153356_008109_2_25427719_25444255.csv,/scratch1/data/laac_data/datasets/lyon/recordings/converted/standard/e20130311_153356_008109_2.wav,train
lyon,eaf_2021/CD,GAL,0,23775000,23790000,15000,/scratch1/data/laac_data/datasets/lyon/annotations/eaf_2021/CD/converted/e20130311_153356_008109_2_23775000_23790000.csv,/scratch1/data/laac_data/datasets/lyon/recordings/converted/standard/e20130311_153356_008109_2.wav,train
lyon,eaf_2021/CD,GAL,0,24645000,24660000,15000,/scratch1/data/laac_data/datasets/lyon/annotations/eaf_2021/CD/converted/e20130311_153356_008109_2_24645000_24660000.csv,/scratch1/data/laac_data/datasets/lyon/recordings/converted/standard/e20130311_153356_008109_2.wav,train
lyon,eaf_2022/LL,GAL,0,15515849,15527069,11220,/scratch1/data/laac_data/datasets/lyon/annotations/eaf_2022/LL/converted/e20130311_153528_008344_1_15515849_15527069.csv,/scratch1/data/laac_data/datasets/lyon/recordings/converted/standard/e20130311_153528_008344_1.wav,train
lyon,eaf_2021_conv/MA,GAL,0,12237698,12246596,8898,/scratch1/data/laac_data/datasets/lyon/annotations/eaf_2021_conv/MA/converted/e20130311_153528_008344_1_12237698_12246596.csv,/scratch1/data/laac_data/datasets/lyon/recordings/converted/standard/e20130311_153528_008344_1.wav,train
lyon,eaf_2021/CD,GAL,0,41385000,41400000,15000,/scratch1/data/laac_data/datasets/lyon/annotations/eaf_2021/CD/converted/e20130311_153356_008109_2_41385000_41400000.csv,/scratch1/data/laac_data/datasets/lyon/recordings/converted/standard/e20130311_153356_008109_2.wav,train
lyon,eaf_2025_May/FB,GAL,12263000,12263000,12563000,300000,/scratch1/data/laac_data/datasets/lyon/annotations/eaf_2025_May/FB/converted/e20130311_153356_008109_2_12263000_12563000.csv,/scratch1/data/laac_data/datasets/lyon/recordings/converted/standard/e20130311_153356_008109_2.wav,train
lyon,eaf_2021/CD,GAL,0,15465000,15480000,15000,/scratch1/data/laac_data/datasets/lyon/annotations/eaf_2021/CD/converted/e20130311_153356_008109_2_15465000_15480000.csv,/scratch1/data/laac_data/datasets/lyon/recordings/converted/standard/e20130311_153356_008109_2.wav,train
lyon,eaf_2021/CM,GAL,0,15810000,15825000,15000,/scratch1/data/laac_data/datasets/lyon/annotations/eaf_2021/CM/converted/e20130311_153356_008109_2_15810000_15825000.csv,/scratch1/data/laac_data/datasets/lyon/recordings/converted/standard/e20130311_153356_008109_2.wav,train
lyon,eaf_2021_conv/MA,GAL,0,11431699,11441120,9421,/scratch1/data/laac_data/datasets/lyon/annotations/eaf_2021_conv/MA/converted/e20130311_153528_008344_1_11431699_11441120.csv,/scratch1/data/laac_data/datasets/lyon/recordings/converted/standard/e20130311_153528_008344_1.wav,train
lyon,eaf_2022/ER,GAL,0,24755180,24766860,11680,/scratch1/data/laac_data/datasets/lyon/annotations/eaf_2022/ER/converted/e20130311_153356_008109_2_24755180_24766860.csv,/scratch1/data/laac_data/datasets/lyon/recordings/converted/standard/e20130311_153356_008109_2.wav,train
